"individuo","outfit","z.outfit","infit","z.infit","Zh"
269,1.01882180796564,0.159105854506822,0.978262144139112,-0.0622865771076693,0.053930593285115
270,0.640839311980122,-0.827622950879225,0.825390599676863,-0.822921677651498,0.885880352321139
271,1.05550392744437,0.321377406737582,1.11124681198084,0.752861168830749,-0.595931526237998
272,0.962094750203521,-0.0364952770009012,1.01086903586809,0.120217078469767,-0.00773983570781748
273,0.914551552582793,-0.154153465018801,0.913604079747362,-0.420377951627061,0.404286453063141
274,0.510055080418697,-1.39231798178381,0.672484545769363,-1.79734777768065,1.58347774278064
275,1.56865737245525,2.73120916793024,1.46513823541561,2.84729241474784,-3.194035252668
276,1.04504373338536,0.266944531390226,0.954728644526396,-0.0854852364426923,0.0460921757415456
277,1.14399281399814,0.749122925178943,1.17647895443971,1.04374362180077,-0.937173859289054
278,1.01535264630362,0.143882299386602,1.04830551914768,0.348322458337582,-0.232652214941878
279,0.685766220697215,-1.76906046506588,0.746365478125164,-1.85095716143499,1.72092637502723
280,1.04029084853502,0.263530462623744,1.07015946092242,0.511271354626953,-0.399532172937856
281,0.878341375518126,-0.474204932388527,0.85989838616071,-0.878279618397708,0.768152295625351
282,0.874150133841692,-0.653726293626108,0.909907803533595,-0.59022571988094,0.640127626387694
283,0.963019215505494,-0.0760336083875796,0.966322301657123,-0.164366625636467,0.186956849426486
284,0.85612620030195,-0.769344195200617,0.899855092386465,-0.625477445600681,0.70083655549419
285,0.752839501933118,-1.28228700717136,0.812261200504928,-1.32109042237659,1.28327135474905
286,1.30640987518653,1.53882090045066,1.2287998684841,1.36221352931804,-1.48461530568791
287,0.79988302559095,-0.960452078527375,0.846074043305603,-0.8514726567153,0.898143272386248
288,0.861030700329127,-0.673943463876478,0.872783175425424,-0.736516294915338,0.741249164401259
289,1.19128529078138,1.03041034965721,1.18091336879077,1.13588940734585,-1.11666327706064
290,1.0745760490259,0.311721323971392,1.04022420177774,0.257356098489164,-0.231582115610034
291,0.843311279372324,-0.265054301100834,0.959776830720892,-0.13566200927536,0.254270588135369
292,1.2199749440755,1.18111727967791,1.16296938507495,1.10135396020787,-1.15059288182268
293,1.0333203016615,0.230011668637773,0.926332608691978,-0.455492628338664,0.313304657080212
294,1.17384872122848,0.937424222957671,1.15340852509358,0.962658085576931,-0.954304872239097
295,0.941836129739051,-0.26680616487232,0.954601470783535,-0.24916654717069,0.300973704143703
296,0.825957523073914,-0.916363472274595,0.840282979355673,-0.977438289664181,0.961522543048604
297,1.34435264460717,0.98887946269794,1.33446188215589,1.62514590339915,-1.56635192991964
298,0.79490236856706,-1.06981158268177,0.828154796232314,-1.03156593587256,1.0364322790949
299,0.951151789230726,-0.188551260471983,0.939280257506295,-0.309648372197232,0.321025714372747
300,0.868398459571177,-0.640113820266331,0.893547336115459,-0.603179518289931,0.649680002760375
301,0.981648183424641,-0.00244155813765158,0.942538191273702,-0.231355631575152,0.224227445917983
302,0.648858970226486,-1.44473284651352,0.748770132554336,-1.65947986200897,1.53764595354216
303,0.939375274034435,-0.248426133305865,0.909875258717879,-0.583305231416579,0.526525831682553
304,0.640363798146795,-0.682802435256507,0.898076990968441,-0.371236540401186,0.596272225125319
305,1.07874289659749,0.321448093528041,1.0032038451047,0.0869138492658869,-0.117053538213391
306,0.709657008124808,-1.66808771404976,0.766063779933329,-1.51901251556857,1.48348412594951
307,1.01918874322031,0.163728970063036,1.07590286974427,0.555110551580837,-0.393805332076436
308,0.828186691894508,-0.964487965461113,0.835195261537665,-1.14133080980144,1.07480936980955
309,1.09920988570381,0.580669737484028,0.971213934391172,-0.150904978392167,-0.00982314543306756
310,0.799601778165853,-0.930116956481222,0.827268183660413,-0.93170468819223,0.9371827286038
311,0.743911462970875,-1.16035740919044,0.824073378234158,-1.14580958562205,1.153073293082
312,0.70828651875345,-1.76958304758764,0.763292259823304,-1.6931333742728,1.6190816600924
313,0.848408007001098,-0.431056106598683,0.926607360987884,-0.370663493049645,0.441524995364105
314,0.853159368827519,-0.00163702307742356,0.841105909420706,-0.474167193778549,0.432123716016044
