"individuo","verdadeiro","estimativa_EAP","erro_padrao","escore"
432,0.625519656160091,0.0611964324941262,0.334954667007833,74
433,-0.966707223144849,-1.80201646038072,0.363767156617978,30
434,-0.978282509231496,-0.691961254538333,0.353119192062253,58
435,0.169573331678741,0.312119265784756,0.364694854562052,83
436,1.0203313862788,0.885797937066756,0.383148319511535,94
437,2.00150985349415,2.22902178277902,0.505694172235101,112
438,-1.28108878663109,-1.55754023926279,0.349478109386432,33
439,2.63965218596401,1.52617392919648,0.418746107135316,105
440,0.566843374942454,0.809633944357541,0.383765544013863,91
441,-1.25203635442126,-1.05409383726324,0.346633852292385,46
442,0.912459826003306,0.875604627656406,0.366625027158797,93
443,1.14381055793305,0.732410368004987,0.359122935206803,91
444,-1.66339429917477,-1.69894541557074,0.353423161075018,33
445,0.607727518636116,-0.18031183786449,0.331913610469351,69
446,-1.56999272105786,-1.73194189020117,0.346853185401197,31
447,0.433997901323167,0.144933351947154,0.329211798615326,78
448,1.17523530850362,1.00420812945369,0.380642992964063,93
449,0.99332777097805,0.882202009970291,0.368292474366342,88
450,-0.417291380624089,-0.2361153651004,0.340028653935736,68
451,0.34980705233669,0.436775800441711,0.370574997341935,86
452,0.758292842707797,0.599861626444703,0.366125934853325,91
453,-1.99061588620595,-2.00403804751622,0.380021169593428,28
454,0.55771396965542,0.624049995430469,0.346264694121976,86
455,-0.440798762590838,-0.462129564633658,0.35166314388018,60
456,-0.688448424384024,-1.02749087354707,0.339561865028938,51
457,-0.970575143244881,-0.829246631636987,0.34707328675982,54
458,0.371440449985003,0.105615167846277,0.363450025906196,76
459,-0.207921043708085,0.212460874407255,0.356655738784402,79
460,1.13909586056149,0.728354972246884,0.374834816213533,90
461,-1.86843526594192,-1.15022556553501,0.327700569316177,47
462,-0.174134547187493,-0.396582737396302,0.316743934408264,62
463,-0.198801796642618,-0.523343831254731,0.331748977607647,65
464,0.725555782354135,0.419844207576726,0.353387661029805,81
465,-0.34438066425907,-0.357009355701475,0.324168262405192,67
466,0.566613922005178,-0.366765527712798,0.31833790851861,67
467,0.417995209974079,-0.182733211226651,0.351767067815083,68
468,0.2803943238763,0.844287018198277,0.369894899715673,92
469,0.0566427939347493,0.0773056536381352,0.341049855270167,78
470,-0.146403648205674,-0.472556727326625,0.327810884676874,61
471,0.504649942525607,0.873862961242369,0.377377185394916,94
472,1.44636898059793,2.19214847803578,0.477265405222628,113
473,1.26113570945155,0.693635970812392,0.377125733453009,87
